comparison,ref,query,variable,value
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_F1,9.4
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_F1,93.2
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_F1,81.7
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_F1,79.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_F1,4.8
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_F1,8.3
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_F1,83.3
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_F1,78.7
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_F1,7.4
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_F1,81.7
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_F1,89.7
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_F1,4.8
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_F1,93.2
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_F1,83.3
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_F1,89.7
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_F1,78.7
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_F1,79.8
